"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
35.9,15.696428571428571,19.024344969817285,0,81,3.0,23.0,9.5,81,16,27,64,23,1,11,6,8,29,0,3,6,0,25,20,0,8,6,8,9,16,46,55,79,12,12,5,7,0,0,1,8,11,3,23,15,15,0,11,0,3,17,57,23,25,7,1,24,0,10,1,1,4,26,10
36.0,15.892857142857142,18.523805698371497,0,79,2.75,22.25,11.0,79,16,28,64,23,1,11,6,8,29,0,3,7,0,24,21,0,9,7,9,11,18,45,54,76,12,12,6,7,0,0,2,8,12,3,23,15,15,0,12,0,2,19,55,22,27,7,1,25,0,11,1,2,5,26,11
36.1,16.285714285714285,19.255531937707715,0,82,2.75,22.5,10.5,82,16,28,65,24,1,11,5,9,29,0,3,7,0,25,20,0,9,7,9,11,19,47,57,79,13,12,5,7,0,0,1,8,13,3,25,15,16,0,12,0,2,20,57,22,28,7,1,27,0,11,1,2,5,26,10
36.2,16.410714285714285,19.106633838346646,0,81,2.75,22.25,11.0,81,17,29,65,25,1,11,5,8,28,0,3,7,0,26,21,0,9,7,9,11,20,46,57,78,13,12,5,7,0,0,1,9,12,3,23,15,16,0,14,0,2,20,57,22,28,8,1,27,0,12,1,2,6,28,11
36.3,16.482142857142858,19.268767355701904,0,82,2.75,23.0,10.5,82,16,31,69,24,1,11,5,8,29,0,4,8,0,27,23,0,10,7,9,11,20,47,55,77,13,12,5,7,0,0,1,8,11,3,23,15,15,0,12,0,2,19,56,23,29,8,2,26,0,11,1,2,6,29,10
36.4,16.875,19.922226012313843,0,85,2.75,23.0,9.5,85,16,31,71,23,1,11,6,8,34,0,3,7,0,27,21,0,8,6,8,9,20,48,56,79,15,12,6,7,1,0,2,8,12,3,23,16,15,0,13,0,2,22,59,23,31,9,1,27,1,11,2,1,6,29,10
36.5,17.142857142857142,20.430569332872398,0,90,2.75,23.25,10.0,90,17,31,74,24,1,11,6,9,32,0,3,7,0,27,23,0,9,6,8,9,20,50,55,80,17,13,6,7,1,0,2,8,11,3,22,16,16,0,12,0,2,21,59,24,31,8,1,27,1,11,2,1,6,29,11
36.6,16.839285714285715,19.597537004242472,0,84,2.75,22.25,10.5,84,17,31,70,23,1,11,5,8,30,0,3,8,0,27,22,0,9,7,8,10,21,47,57,77,14,13,6,7,1,0,2,8,11,3,22,15,18,0,12,0,2,22,58,23,31,7,1,27,1,13,2,1,7,29,11
36.7,16.928571428571427,19.549257514999255,0,83,3.0,24.0,10.5,83,16,31,69,24,1,11,5,8,29,0,3,7,0,27,22,0,10,7,7,10,20,47,56,78,16,12,6,8,1,0,3,9,12,3,24,15,16,0,12,0,3,20,59,25,32,9,1,28,1,12,2,1,6,30,11
36.8,17.142857142857142,19.857913654104689,0,86,3.0,24.0,10.5,86,16,31,70,24,2,11,5,10,31,0,3,7,1,26,22,0,10,7,7,9,20,49,57,79,15,13,6,7,1,0,3,9,13,3,24,16,16,0,12,0,2,21,59,24,31,8,2,28,3,12,2,1,6,29,11
36.9,16.839285714285715,19.668481662761042,0,86,3.0,22.25,11.0,86,16,33,70,27,1,11,5,8,30,0,3,5,0,28,22,0,10,5,7,7,20,49,54,76,17,12,7,7,1,0,3,11,11,4,22,15,16,0,12,0,2,20,57,23,29,8,1,29,1,12,2,1,6,30,11
37.0,17.053571428571427,19.883966659146278,0,86,3.75,23.25,10.5,86,16,31,69,25,1,11,7,8,32,1,3,5,1,26,20,0,10,5,7,7,21,50,58,78,16,12,6,8,1,0,4,9,13,4,24,15,17,0,12,0,2,22,60,23,30,8,1,27,2,12,2,1,6,28,12
37.1,17.035714285714285,20.003539227663019,0,88,3.0,24.0,11.0,88,17,31,71,25,1,12,5,7,30,1,3,5,0,26,21,0,11,5,7,7,21,50,56,78,15,13,6,9,1,1,4,10,12,3,24,15,16,0,13,0,2,20,59,24,29,9,1,28,1,12,2,1,6,29,11
37.2,16.910714285714285,19.503916077212256,0,85,3.75,23.0,11.0,85,15,31,69,27,1,10,5,8,30,1,4,6,0,26,20,0,11,6,7,8,20,48,55,77,17,12,6,8,1,1,4,12,13,3,23,15,16,0,13,0,2,20,58,23,29,8,1,29,1,13,2,1,6,29,11
37.3,17.285714285714285,19.677501915452915,0,85,4.0,24.25,11.0,85,15,32,68,27,1,10,6,7,29,2,4,6,0,27,21,0,11,6,7,8,22,49,57,79,16,11,7,8,1,1,7,11,14,4,24,15,17,0,13,0,3,21,59,25,29,8,1,29,1,13,2,1,6,30,12
37.4,17.0,19.780040444852482,0,86,4.0,22.5,10.5,86,15,32,70,26,1,10,5,8,30,1,4,6,0,27,22,0,11,6,7,8,20,49,55,78,16,11,5,7,0,0,5,10,13,4,22,14,17,0,12,0,2,21,58,24,31,8,1,28,1,13,2,1,7,30,12
37.5,17.428571428571427,20.305573779891375,0,87,3.75,23.5,10.5,87,15,31,69,26,1,10,6,7,29,1,4,6,0,26,21,0,11,7,7,9,22,50,59,82,16,13,5,7,0,0,5,10,14,3,23,15,19,0,12,0,2,23,61,25,34,9,2,28,1,12,2,1,6,30,12
37.6,17.053571428571427,19.894740549467141,0,87,3.75,23.25,11.0,87,15,32,70,26,1,10,6,8,31,1,4,7,0,27,20,0,11,7,6,9,21,49,56,78,17,11,4,7,0,0,4,11,14,3,23,14,17,0,13,0,2,20,58,24,30,8,1,28,1,14,2,0,6,30,11
37.7,16.982142857142858,19.914541592432769,0,86,4.0,23.0,10.5,86,15,34,68,28,1,10,5,7,28,1,4,6,0,29,21,0,10,6,6,7,20,50,55,78,17,11,4,7,0,0,4,12,13,4,22,15,16,0,13,0,2,20,60,26,30,8,1,28,1,12,2,0,6,31,11
37.8,17.678571428571427,20.783842576503936,0,90,3.75,24.0,10.5,90,15,34,70,29,1,10,5,7,29,1,4,7,0,29,22,0,9,7,6,8,20,51,58,82,20,11,5,8,0,0,4,13,13,3,23,15,17,0,14,0,2,22,63,27,32,9,1,31,1,12,2,0,5,31,12
37.9,17.553571428571427,20.449344770202597,0,89,3.75,23.25,11.5,89,16,36,70,29,2,12,6,7,29,1,4,6,1,31,22,0,9,7,7,7,20,51,56,80,18,12,4,8,0,0,4,13,13,3,23,15,16,0,15,0,2,20,60,24,31,9,1,29,1,11,2,0,4,35,12
38.0,17.589285714285715,20.680198245901703,0,92,3.0,23.25,10.5,92,15,35,71,29,2,11,5,8,30,1,5,7,1,31,20,0,9,7,6,7,20,52,55,79,20,11,4,7,0,0,3,12,13,3,22,16,16,0,15,0,3,21,61,27,31,9,1,29,1,10,2,0,4,34,12
38.1,17.839285714285715,20.74141542362792,0,88,3.75,24.25,10.5,88,16,36,67,30,3,12,6,7,29,1,4,6,2,31,19,0,8,6,6,6,19,50,60,83,19,11,5,7,0,0,3,13,14,3,23,17,19,0,15,0,4,22,65,28,32,9,1,29,2,10,2,0,4,34,13
38.2,17.571428571428573,20.720811779858586,0,87,3.75,24.25,10.0,87,15,38,69,31,1,10,6,7,30,0,3,5,0,32,19,0,9,5,6,5,20,49,59,81,18,11,4,7,0,0,2,12,13,4,23,17,18,0,16,0,4,21,63,28,31,9,1,29,1,10,2,0,5,35,13
38.3,17.410714285714285,20.737110269922827,0,88,3.0,23.5,9.5,88,15,35,70,28,1,10,6,7,30,0,4,5,0,31,19,0,9,5,7,6,20,51,57,82,18,10,3,7,0,0,2,11,13,3,23,16,17,0,16,0,3,21,62,25,34,9,2,28,1,9,2,1,5,35,13
38.4,17.821428571428573,20.808743992144564,0,87,4.0,24.5,10.0,87,18,34,66,30,2,13,5,6,26,0,4,6,1,29,19,0,7,6,9,7,21,49,64,83,18,10,2,8,0,0,0,12,12,4,24,18,17,0,14,0,5,23,64,28,38,9,4,29,1,10,2,1,5,35,13
38.5,16.946428571428573,20.06811582982278,0,87,3.0,23.0,9.5,87,18,33,68,29,2,12,5,7,28,0,3,4,1,29,19,0,8,5,7,5,20,48,57,77,17,11,1,7,0,0,0,10,11,5,22,17,17,0,14,0,4,20,59,26,33,9,3,28,1,9,1,1,5,34,12
38.6,17.446428571428573,20.438863229202369,0,87,3.0,23.75,11.0,87,17,35,69,29,2,12,4,6,26,0,3,4,1,31,20,0,8,6,7,6,21,47,60,78,19,11,1,7,0,0,0,11,12,4,23,17,18,0,14,0,5,21,61,26,35,10,3,32,1,11,1,1,6,36,12
38.7,17.25,20.216904171650867,0,87,3.0,23.0,10.5,87,16,34,67,29,2,12,5,6,28,0,3,4,1,29,18,0,8,7,8,6,20,47,59,78,19,11,0,7,0,0,0,11,11,4,22,15,19,0,15,0,4,21,61,26,34,10,3,29,2,10,1,2,5,36,14
38.8,17.321428571428573,20.319859341872167,0,87,3.0,24.5,10.0,87,16,34,66,28,2,11,4,7,26,0,3,4,2,30,19,0,8,6,7,6,21,48,60,79,19,11,0,9,0,0,0,9,11,4,24,17,18,0,14,0,4,21,61,26,34,9,3,31,3,11,1,1,5,36,14
38.9,17.357142857142858,20.379811939610182,0,86,2.75,24.25,10.5,86,18,33,65,31,2,13,4,7,26,0,2,3,1,30,18,0,8,7,7,6,20,48,60,79,19,10,0,7,0,0,0,11,11,5,22,16,20,0,14,0,4,24,62,25,37,9,3,30,2,11,1,0,4,37,14
39.0,17.767857142857142,20.849795366783219,0,87,3.75,24.5,9.5,87,18,36,68,31,2,13,4,7,27,1,3,4,1,33,21,0,8,7,7,6,18,49,59,82,18,10,1,8,1,0,1,11,11,5,23,16,18,0,15,0,4,24,64,26,38,9,4,27,2,9,1,0,4,40,13
39.1,17.642857142857142,20.447169356511861,0,84,3.75,25.25,9.5,84,17,35,66,31,2,12,4,7,26,1,3,6,1,31,19,0,8,9,7,8,19,48,60,81,18,9,1,7,1,0,1,11,11,5,23,18,16,0,15,0,4,25,63,26,38,9,4,28,2,10,1,0,4,41,12
39.2,17.875,20.825861755450671,0,90,3.75,23.0,10.0,90,18,35,68,32,2,13,6,7,28,1,3,4,1,31,20,0,8,7,8,7,19,52,57,81,19,10,1,7,1,0,1,11,11,5,22,17,17,0,15,0,4,22,61,26,38,10,5,29,2,9,1,0,4,41,14
39.3,17.821428571428573,20.855889150187249,0,88,3.75,23.25,10.5,88,19,35,68,32,2,13,5,7,27,0,3,4,1,31,21,0,8,7,8,7,19,50,59,81,18,11,0,7,0,0,0,11,11,5,22,16,20,0,15,0,5,22,64,29,37,10,4,28,2,9,1,0,4,39,13
39.4,18.017857142857142,20.878467266735925,0,89,3.75,24.25,9.5,89,17,37,69,34,2,12,6,7,29,0,3,4,1,33,20,0,9,7,9,8,19,50,58,80,20,9,1,7,0,0,1,11,12,6,23,16,17,0,16,0,4,24,62,25,38,10,4,28,2,9,2,0,4,42,13
39.5,17.964285714285715,20.777704642334331,0,88,3.75,24.75,9.5,88,18,36,70,31,2,14,6,7,30,0,3,5,2,31,20,0,9,8,9,9,19,50,58,80,17,10,1,7,0,0,1,11,11,5,22,16,17,0,14,0,5,24,64,27,38,9,4,27,3,9,2,0,4,40,13
39.6,18.25,20.790837611107172,0,88,3.75,25.0,11.0,88,18,37,68,32,1,13,5,8,29,1,3,5,1,31,20,0,9,9,9,9,22,51,60,81,17,11,1,9,0,0,2,12,12,5,24,17,19,0,13,0,4,25,62,25,39,11,4,29,2,10,2,0,4,40,13
39.7,18.375,21.03276567983529,0,89,3.75,25.5,10.5,89,18,36,69,33,1,14,6,7,29,2,3,4,1,30,20,0,9,7,9,8,21,50,61,82,19,10,2,8,0,0,3,12,13,5,25,16,18,0,13,0,5,25,65,27,39,11,4,30,2,10,2,0,4,38,14
39.8,18.482142857142858,21.122931911811399,0,90,3.75,26.0,10.0,90,18,36,70,32,1,14,6,8,29,2,3,5,1,31,21,0,9,7,10,9,19,50,61,82,20,10,2,8,0,0,3,12,14,5,26,15,19,0,14,0,4,26,66,25,39,10,4,27,3,9,2,0,5,39,14
39.9,18.285714285714285,20.992102499438655,0,89,3.75,25.5,11.0,89,17,36,69,32,1,13,5,8,29,2,4,6,1,32,20,0,9,9,10,11,17,50,58,82,20,9,1,8,0,0,3,11,13,5,25,16,16,0,14,0,4,25,66,27,38,12,5,27,2,7,2,0,3,42,13
40.0,18.267857142857142,21.008069088727183,0,91,3.75,25.25,11.0,91,17,35,72,30,0,13,6,8,30,3,3,6,1,30,21,0,11,8,9,10,18,51,58,81,19,11,2,9,0,0,5,11,13,4,26,16,16,0,13,0,4,25,64,25,39,11,5,26,2,7,2,0,3,39,14
40.1,18.357142857142858,21.268209484906752,0,92,4.0,25.25,10.0,92,17,36,76,29,0,12,7,9,31,3,3,6,1,32,24,0,9,8,8,9,18,50,58,80,22,10,1,8,0,0,4,10,13,4,25,16,17,0,13,0,5,23,64,26,37,11,5,28,2,8,1,0,4,40,13
40.2,18.517857142857142,21.463416609454807,0,90,4.0,26.0,10.5,90,19,34,73,29,0,12,7,8,31,3,4,7,2,30,20,0,10,8,8,9,18,50,62,84,19,11,1,8,0,0,4,10,14,4,26,17,20,0,13,0,6,26,68,27,39,11,5,25,2,6,1,0,3,40,13
40.3,18.339285714285715,21.56574398845331,0,91,3.75,26.25,10.5,91,16,35,72,30,0,12,6,8,30,3,3,6,1,31,21,0,9,7,8,8,18,52,60,85,19,10,1,9,0,0,4,11,14,4,27,16,17,0,14,0,5,24,67,28,38,11,5,26,2,6,1,0,3,40,13
40.4,18.178571428571427,21.134862146680391,0,87,4.0,25.5,10.0,87,17,35,67,30,0,13,5,7,27,2,4,7,1,31,20,0,9,8,9,9,18,48,63,84,17,11,1,8,0,0,3,10,12,4,25,21,17,0,15,0,5,27,69,27,39,10,5,24,2,7,1,0,4,41,12
40.5,18.160714285714285,21.263463621999158,0,89,4.0,26.5,10.0,89,16,33,69,29,0,12,5,7,28,2,4,7,1,29,19,0,8,8,7,8,21,49,64,83,18,10,0,8,0,0,2,10,13,4,26,17,19,0,12,0,5,25,68,28,39,12,6,28,3,8,1,0,5,39,13
40.6,18.303571428571427,21.636542867216512,0,91,4.5,26.0,10.5,91,18,34,69,31,0,14,6,7,28,1,3,6,1,30,18,0,8,7,9,8,20,51,63,85,17,11,0,9,0,0,1,10,12,5,26,18,17,0,13,0,5,24,71,31,36,11,5,26,3,8,1,1,5,39,12
40.7,18.0,21.579586915151353,0,94,3.75,24.5,9.5,94,17,34,72,30,0,13,7,7,30,0,3,5,0,30,19,0,8,7,7,7,21,50,62,82,17,13,0,8,0,0,0,9,11,4,24,18,18,0,12,0,5,24,66,27,36,10,4,26,3,9,1,1,6,39,12
40.8,18.125,21.41099725775118,0,88,3.75,26.0,9.5,88,16,38,72,29,0,12,6,8,30,0,3,5,0,33,20,0,8,7,8,7,22,48,65,81,17,11,0,9,0,0,0,9,11,4,26,17,17,0,13,0,5,25,66,26,39,10,4,27,3,8,2,1,5,41,13
40.9,18.553571428571427,21.672826668811027,0,89,4.75,25.5,9.5,89,16,40,72,31,1,12,6,6,29,1,4,6,1,35,20,0,8,8,8,8,21,49,64,83,18,11,0,8,0,0,1,9,12,5,25,18,18,0,13,0,5,25,69,27,40,10,5,27,4,8,2,1,5,42,13
41.0,18.25,21.214255651734351,0,87,3.75,25.25,10.0,87,17,42,70,32,1,13,6,6,28,0,3,5,2,36,20,0,8,7,8,7,21,47,63,80,17,11,1,8,0,0,0,10,11,5,24,19,17,0,13,0,5,26,67,26,40,10,4,25,3,8,2,1,5,41,14
41.1,18.339285714285715,21.341004114911108,0,90,4.0,25.25,10.0,90,18,40,70,33,1,13,7,6,29,0,3,5,1,35,20,0,8,7,8,7,21,47,63,80,19,12,0,9,0,0,0,8,11,6,25,17,18,0,12,0,5,25,67,26,39,11,4,26,4,8,2,1,5,41,14
41.2,18.785714285714285,21.807366289623239,0,89,4.75,26.25,10.5,89,17,39,71,30,1,14,6,6,27,0,4,7,1,34,22,0,9,10,8,10,22,48,68,84,18,11,0,9,0,0,0,8,12,5,26,18,18,0,13,0,5,29,69,26,42,11,5,27,3,8,2,1,5,42,12
41.3,19.107142857142858,22.907171811643693,0,95,3.75,26.25,9.5,95,16,39,77,32,1,13,7,9,32,0,3,6,1,34,22,1,9,8,7,7,23,54,67,88,17,10,0,9,0,0,0,8,11,5,25,18,20,0,12,0,5,26,71,27,41,11,4,27,3,8,2,0,5,41,13
41.4,18.714285714285715,22.118765696086371,0,91,4.5,25.25,10.0,91,16,40,75,31,1,13,6,6,29,0,3,7,1,34,22,1,11,9,7,8,21,51,64,84,17,10,0,9,0,0,0,8,11,6,25,17,18,0,12,0,5,26,70,26,42,10,6,25,3,8,2,0,5,43,13
41.5,18.821428571428573,22.657470498441679,0,93,3.0,25.5,10.0,93,15,39,76,29,1,12,7,6,29,1,3,6,1,34,23,1,10,9,6,8,21,54,65,88,17,10,0,9,0,0,0,8,11,5,25,18,18,0,12,0,5,27,72,27,41,11,3,25,3,10,2,0,5,41,12
41.6,19.107142857142858,22.524334912829417,0,94,3.75,26.5,11.0,94,17,39,75,29,0,11,7,7,31,0,4,7,0,33,21,1,10,10,6,9,24,52,68,86,17,11,0,10,0,0,0,8,11,5,26,17,22,0,13,0,6,26,71,28,39,12,3,28,3,12,2,0,6,41,12
41.7,19.125,22.753384756056469,0,92,4.0,26.25,10.0,92,15,41,76,31,0,11,6,6,29,0,4,7,0,37,22,1,10,10,6,9,21,51,67,88,18,10,0,10,0,0,0,9,11,5,26,19,18,0,13,0,5,28,72,27,42,11,4,26,3,10,2,0,5,44,13
41.8,19.428571428571427,23.388685560434936,0,96,3.75,27.25,11.0,96,15,39,79,30,1,11,6,6,28,1,4,6,0,36,22,0,11,9,6,8,22,54,68,91,17,11,1,10,1,0,1,8,12,5,27,19,18,0,14,0,6,28,75,28,41,12,3,26,3,10,2,0,5,43,13
41.9,19.410714285714285,22.971081809305275,0,94,3.0,27.25,11.0,94,16,39,75,30,1,12,6,6,28,0,3,7,0,37,22,0,10,10,6,9,22,51,68,89,19,11,0,9,0,0,0,8,11,5,25,21,18,0,15,0,6,30,73,27,44,11,3,28,3,11,2,0,6,45,15
42.0,19.428571428571427,23.03635104324804,0,92,3.0,28.0,10.5,92,15,40,76,32,1,11,6,7,28,0,3,7,0,37,23,0,10,11,6,10,21,51,69,90,18,10,0,10,0,0,0,8,12,6,28,19,18,0,15,0,6,28,74,30,42,11,3,26,3,10,2,0,5,45,13
42.1,19.285714285714285,22.649278044087126,0,91,4.0,25.75,11.0,91,15,39,74,30,2,11,6,8,28,0,4,9,1,36,21,0,10,11,7,11,20,52,66,89,17,10,0,9,0,0,0,8,11,5,25,19,18,0,14,0,6,29,75,29,45,11,4,24,4,9,4,0,5,44,14
42.2,19.410714285714285,22.643019095860655,0,94,3.75,25.5,10.0,94,19,40,75,33,1,13,8,7,29,2,3,7,0,37,22,0,10,10,6,9,19,51,66,88,18,10,3,9,1,1,2,10,11,6,25,19,17,0,14,0,6,29,73,27,43,9,3,25,3,9,4,0,6,43,12
42.3,19.267857142857142,22.849266220969433,0,93,4.0,25.75,10.0,93,18,39,76,31,2,11,6,8,28,0,4,8,0,37,23,0,11,10,7,9,19,52,65,90,17,10,1,9,0,0,0,9,11,5,25,19,17,0,14,0,7,29,73,28,44,9,3,24,3,8,4,0,6,45,12
42.4,19.375,22.833686345898183,0,95,3.75,26.25,10.5,95,17,42,76,33,1,11,6,6,26,0,3,7,0,38,25,0,11,9,7,8,21,51,66,87,20,12,2,9,0,0,0,10,11,5,25,20,16,0,14,0,6,27,71,27,44,10,3,27,3,9,4,0,6,45,13
42.5,19.482142857142858,22.600561838329668,0,96,4.0,26.25,10.0,96,19,41,76,33,1,12,6,8,28,0,4,8,0,37,23,0,11,10,7,9,22,54,65,85,17,12,2,9,0,0,0,10,10,5,24,23,16,0,15,0,6,26,69,27,42,10,3,27,3,10,4,0,7,45,14
42.6,19.267857142857142,23.029864982722955,0,94,3.75,26.0,10.0,94,17,40,76,34,1,11,6,5,26,0,2,6,0,37,25,0,11,8,7,7,21,53,66,89,19,10,1,9,0,0,0,9,10,5,25,20,16,0,14,0,6,26,72,28,45,11,3,28,3,8,4,0,6,44,15
42.7,19.803571428571427,23.438688745363738,0,96,3.75,27.25,9.5,96,18,41,78,34,2,12,8,5,27,1,3,6,0,38,24,0,11,8,7,7,21,54,67,91,20,10,2,9,0,0,1,9,9,6,24,21,16,0,16,0,6,28,73,28,47,12,3,29,3,8,4,0,6,45,15
42.8,19.392857142857142,22.65397991794045,0,94,4.75,25.25,10.0,94,17,41,75,34,1,12,6,7,26,0,2,8,0,38,24,0,11,8,10,9,20,51,65,87,20,10,1,9,0,0,0,10,9,6,25,20,15,0,14,0,6,24,70,29,46,12,4,28,3,7,6,0,5,45,16
42.9,19.714285714285715,23.315931314473037,0,98,4.75,25.75,10.5,98,18,40,77,34,1,13,7,5,28,0,3,6,0,37,24,0,11,8,8,7,21,53,67,89,22,11,1,9,0,0,0,9,10,5,25,21,17,0,15,0,6,25,72,29,46,12,4,30,3,8,5,0,5,44,15
43.0,19.589285714285715,23.239265406476449,0,99,3.75,24.25,10.0,99,19,40,74,33,1,15,6,5,25,0,2,5,0,37,24,0,11,9,7,7,22,53,68,89,21,13,0,9,0,0,0,8,9,5,24,22,19,0,15,0,6,24,71,29,44,12,4,30,3,9,3,0,6,45,15
43.1,19.392857142857142,23.198428650163677,0,97,3.75,25.5,10.0,97,19,40,77,33,1,14,6,6,27,0,2,5,0,37,24,0,11,9,8,7,21,53,67,89,20,11,0,9,0,0,0,9,9,5,25,22,16,0,14,0,6,24,70,28,44,12,4,28,2,7,3,0,5,45,15
43.2,19.357142857142858,23.048418423760332,0,97,3.75,24.5,10.0,97,18,39,78,31,2,14,6,6,27,0,2,5,0,38,24,0,11,9,8,7,22,52,67,87,20,11,0,9,0,0,0,8,9,5,24,24,15,0,14,0,6,24,68,26,45,14,4,30,2,7,3,0,5,46,15
43.3,20.071428571428573,23.957445266001741,0,99,3.75,26.5,10.5,99,19,40,81,32,1,15,7,6,28,0,2,5,0,38,25,0,11,10,8,8,21,54,70,92,21,11,1,9,0,0,0,9,10,5,26,24,15,0,16,0,6,26,73,28,46,12,4,29,2,8,3,0,5,47,16
43.4,20.178571428571427,23.956886232546662,0,100,4.75,24.75,11.0,100,17,41,81,32,1,13,6,6,27,0,4,7,0,39,24,0,12,11,8,10,20,55,67,92,22,11,0,9,0,0,0,8,9,5,24,24,15,0,17,0,8,24,73,31,47,13,5,29,2,7,4,0,5,49,16
43.5,20.392857142857142,24.445039353201949,0,100,4.5,28.0,11.0,100,17,40,81,32,1,13,6,6,28,0,3,7,0,39,25,0,11,13,7,11,19,56,68,95,21,11,0,9,0,0,0,8,9,5,24,25,14,0,16,0,6,28,76,32,49,13,5,28,2,7,3,0,5,51,17
43.6,20.142857142857142,23.851047125432288,0,100,4.5,27.0,11.0,100,17,40,81,31,1,13,7,6,28,0,3,6,0,38,26,0,11,11,7,9,21,53,69,90,24,11,0,8,0,0,0,8,10,5,24,24,17,0,16,0,5,27,71,27,49,13,6,30,2,8,3,0,6,49,17
43.7,20.410714285714285,23.559026769944015,0,96,4.75,27.25,11.0,96,17,44,80,33,1,13,6,6,28,0,4,8,0,42,25,0,11,12,8,11,22,51,69,88,22,11,0,8,0,0,0,8,10,7,24,27,15,0,19,0,5,25,70,28,49,15,5,31,2,7,4,0,5,53,18
43.8,19.928571428571427,23.308380729791111,0,95,4.75,27.25,11.0,95,17,42,80,32,1,13,7,6,28,0,4,7,0,37,24,0,12,11,8,10,19,51,66,89,21,11,1,8,0,0,0,9,10,5,24,24,15,0,16,0,5,28,72,27,51,14,5,28,2,6,4,0,5,47,19
43.9,20.267857142857142,23.544404151235909,0,99,4.75,26.5,12.0,99,18,42,80,35,2,14,7,6,28,0,4,8,1,39,24,0,12,12,8,11,19,53,64,89,22,12,1,8,0,0,0,10,9,5,23,24,15,0,16,0,5,26,72,28,50,14,5,29,3,6,4,0,5,50,18
44.0,20.607142857142858,23.968490157040833,0,102,5.0,26.25,12.5,102,20,41,82,33,2,16,7,7,29,0,5,9,1,37,24,0,13,11,10,12,18,55,67,93,21,13,1,9,0,0,0,9,10,5,25,25,15,0,16,0,6,26,72,29,50,13,5,27,3,6,5,0,5,47,17
44.1,20.285714285714285,23.328182133047846,0,99,5.0,25.5,12.0,99,19,43,81,34,2,15,7,6,28,0,5,9,1,39,25,0,12,13,9,12,18,52,64,88,21,12,2,8,0,0,0,10,9,5,23,24,15,0,17,0,5,25,70,27,49,13,6,28,3,7,4,0,5,50,17
44.2,20.571428571428573,23.669492980610791,0,98,4.75,27.25,12.0,98,19,44,83,33,2,14,9,6,30,0,4,7,1,39,25,0,12,12,9,10,20,53,66,90,21,12,2,10,0,0,0,10,9,5,25,24,15,0,18,0,6,27,72,28,49,14,5,29,3,7,4,0,5,49,17
44.3,20.785714285714285,23.707830446706758,0,98,5.0,25.75,12.0,98,19,47,83,37,2,15,8,6,28,2,5,7,1,43,25,0,12,12,9,10,19,53,64,89,21,11,5,8,1,0,2,12,8,5,22,25,14,0,19,0,6,25,72,29,50,13,5,28,3,7,4,0,5,53,17
44.4,20.928571428571427,23.946262117244,0,102,5.0,27.0,12.5,102,19,46,84,36,2,15,7,6,28,1,5,7,1,42,27,0,13,12,9,10,19,53,64,89,24,12,4,8,0,0,1,13,8,5,22,24,14,0,18,0,6,26,71,27,50,15,5,32,3,7,4,0,5,52,19
44.5,21.160714285714285,24.486714171533247,0,102,5.0,26.75,12.0,102,19,43,86,34,2,15,8,6,30,1,5,7,1,39,26,0,13,12,9,10,20,56,68,95,23,11,3,8,0,0,1,12,10,5,24,25,15,0,18,0,7,26,74,29,49,14,5,31,3,8,4,0,5,50,18
44.6,21.214285714285715,23.947646980828143,0,101,5.0,26.5,12.5,101,21,42,83,36,3,15,7,8,28,2,7,9,1,39,25,0,12,13,10,12,20,54,68,92,22,12,4,9,0,1,2,13,8,5,23,25,15,0,19,0,7,26,74,30,50,13,5,29,3,7,4,1,5,51,17
44.7,20.982142857142858,23.894478644529531,0,103,5.0,26.25,12.0,103,20,43,84,38,2,15,7,7,30,2,6,7,1,39,26,0,12,12,8,10,20,53,66,90,25,12,5,8,0,1,2,13,8,6,22,25,16,0,18,0,6,26,71,27,47,14,5,32,3,7,3,0,5,50,17
44.8,20.607142857142858,23.503554876586957,0,102,4.75,26.5,12.0,102,21,40,83,36,2,16,7,7,29,1,5,7,1,36,26,0,12,12,9,10,22,54,66,89,24,11,4,9,0,1,1,14,7,4,22,24,16,0,17,0,7,24,69,28,45,15,5,31,3,7,3,0,5,47,18
44.9,20.857142857142858,24.007014281119542,0,103,5.0,26.75,12.0,103,21,41,87,36,2,16,7,9,32,1,5,7,1,36,25,1,14,11,9,10,20,54,67,92,23,11,4,8,0,1,1,14,7,5,21,26,17,0,17,0,6,24,70,30,46,13,5,29,3,7,3,0,6,47,17
